subject_id	subject_label	subject_category	subject_description	object_id	object_label	object_source	predicate_id	mapping_justification	confidence	comment
nmdc:final_concentration	final_concentration	slot	When solutions A (containing substance X) and B are combined together, this slot captures the concentration of X in the combination	SNOMED:118557008	Substance concentration ratio (property) (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7333	
nmdc:final_concentration	final_concentration	slot	When solutions A (containing substance X) and B are combined together, this slot captures the concentration of X in the combination	SNOMED:1304317003	Bictegravir (as bictegravir sodium) 50 mg and emtricitabine 200 mg and tenofovir alafenamide (as tenofovir alafenamide fumarate) 25 mg oral tablet	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7229	
nmdc:final_concentration	final_concentration	slot	When solutions A (containing substance X) and B are combined together, this slot captures the concentration of X in the combination	SNOMED:40823001	Drug of abuse, quantitative screen, includes amphetamines, barbiturates, benzodiazepines, cannabinoids, cocaine, methadone, methaqualone, opiates, phencyclidines and propoxyphene (procedure)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7214	
nmdc:final_concentration	final_concentration	slot	When solutions A (containing substance X) and B are combined together, this slot captures the concentration of X in the combination	SNOMED:118556004	Substance concentration (property) (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7196	
nmdc:final_concentration	final_concentration	slot	When solutions A (containing substance X) and B are combined together, this slot captures the concentration of X in the combination	SNOMED:721731008	Difference in substance concentration (property) (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7131	
nmdc:final_concentration	final_concentration	slot	When solutions A (containing substance X) and B are combined together, this slot captures the concentration of X in the combination	PREFER:0000074	compound concentration variable	PREFER	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7126	
nmdc:final_concentration	final_concentration	slot	When solutions A (containing substance X) and B are combined together, this slot captures the concentration of X in the combination	DRON:00079368	alanine 10.4 MG/ML / arginine 5.75 MG/ML / calcium chloride 0.004 MEQ/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 250 MG/ML / glycine 5.15 MG/ML / histidine 2.4 MG/ML / isoleucine 3 MG/ML / leucine 3.65 MG/ML / lysine 2.9 MG/ML / magnesium chloride 0.01 MEQ/ML / methionine 2 MG/ML / phenylalanine 2.8 MG/ML / proline 3.4 MG/ML / serine 2.5 MG/ML / sodium acetate trihydrate 3.4 MG/ML / sodium chloride 0.01 MEQ/ML / threonine 2.1 MG/ML / tryptophan 0.9 MG/ML / tyrosine 0.2 MG/ML / valine 2.9 MG/ML Injectable Solution [Clinimix E 5/25]	DRON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7124	
nmdc:final_concentration	final_concentration	slot	When solutions A (containing substance X) and B are combined together, this slot captures the concentration of X in the combination	SNOMED:446889005	Measurement of fractional excretion of calcium using urine specimen and serum or plasma specimen (procedure)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7116	
nmdc:final_concentration	final_concentration	slot	When solutions A (containing substance X) and B are combined together, this slot captures the concentration of X in the combination	SNOMED:118561002	Substance concentration increment (property) (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7114	
nmdc:final_concentration	final_concentration	slot	When solutions A (containing substance X) and B are combined together, this slot captures the concentration of X in the combination	DRON:00057211	alanine 10.4 MG/ML / arginine 5.75 MG/ML / calcium chloride 0.004 MEQ/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 200 MG/ML / glycine 5.15 MG/ML / histidine 2.4 MG/ML / isoleucine 3 MG/ML / leucine 3.65 MG/ML / lysine 2.9 MG/ML / magnesium chloride 0.01 MEQ/ML / methionine 2 MG/ML / phenylalanine 2.8 MG/ML / proline 3.4 MG/ML / serine 2.5 MG/ML / sodium acetate trihydrate 3.4 MG/ML / sodium chloride 0.01 MEQ/ML / threonine 2.1 MG/ML / tryptophan 0.9 MG/ML / tyrosine 0.2 MG/ML / valine 2.9 MG/ML Injectable Solution	DRON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7110	
nmdc:final_concentration	final_concentration	slot	When solutions A (containing substance X) and B are combined together, this slot captures the concentration of X in the combination	DRON:00079366	alanine 10.4 MG/ML / arginine 5.75 MG/ML / calcium chloride 0.004 MEQ/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 150 MG/ML / glycine 5.15 MG/ML / histidine 2.4 MG/ML / isoleucine 3 MG/ML / leucine 3.65 MG/ML / lysine 2.9 MG/ML / magnesium chloride 0.01 MEQ/ML / methionine 2 MG/ML / phenylalanine 2.8 MG/ML / proline 3.4 MG/ML / serine 2.5 MG/ML / sodium acetate trihydrate 3.4 MG/ML / sodium chloride 0.01 MEQ/ML / threonine 2.1 MG/ML / tryptophan 0.9 MG/ML / tyrosine 0.2 MG/ML / valine 2.9 MG/ML Injectable Solution [Clinimix E 5/15]	DRON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7108	
nmdc:final_concentration	final_concentration	slot	When solutions A (containing substance X) and B are combined together, this slot captures the concentration of X in the combination	SNOMED:118554001	Relative substance concentration (property) (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7104	
nmdc:final_concentration	final_concentration	slot	When solutions A (containing substance X) and B are combined together, this slot captures the concentration of X in the combination	DRON:00057209	alanine 10.4 MG/ML / arginine 5.75 MG/ML / calcium chloride 0.004 MEQ/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 150 MG/ML / glycine 5.15 MG/ML / histidine 2.4 MG/ML / isoleucine 3 MG/ML / leucine 3.65 MG/ML / lysine 2.9 MG/ML / magnesium chloride 0.01 MEQ/ML / methionine 2 MG/ML / phenylalanine 2.8 MG/ML / proline 3.4 MG/ML / serine 2.5 MG/ML / sodium acetate trihydrate 3.4 MG/ML / sodium chloride 0.01 MEQ/ML / threonine 2.1 MG/ML / tryptophan 0.9 MG/ML / tyrosine 0.2 MG/ML / valine 2.9 MG/ML Injectable Solution	DRON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7104	
nmdc:final_concentration	final_concentration	slot	When solutions A (containing substance X) and B are combined together, this slot captures the concentration of X in the combination	DRON:00057212	alanine 10.4 MG/ML / arginine 5.75 MG/ML / calcium chloride 0.004 MEQ/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 250 MG/ML / glycine 5.15 MG/ML / histidine 2.4 MG/ML / isoleucine 3 MG/ML / leucine 3.65 MG/ML / lysine 2.9 MG/ML / magnesium chloride 0.01 MEQ/ML / methionine 2 MG/ML / phenylalanine 2.8 MG/ML / proline 3.4 MG/ML / serine 2.5 MG/ML / sodium acetate trihydrate 3.4 MG/ML / sodium chloride 0.01 MEQ/ML / threonine 2.1 MG/ML / tryptophan 0.9 MG/ML / tyrosine 0.2 MG/ML / valine 2.9 MG/ML Injectable Solution	DRON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7100	
nmdc:final_concentration	final_concentration	slot	When solutions A (containing substance X) and B are combined together, this slot captures the concentration of X in the combination	DRON:00062649	influenza B virus vaccine B/Brisbane/60/2008 antigen 0.03 MG/ML / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain 0.03 MG/ML / Influenza Virus Vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.03 MG/ML Injectable Suspension	DRON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7100	
nmdc:final_concentration	final_concentration	slot	When solutions A (containing substance X) and B are combined together, this slot captures the concentration of X in the combination	DRON:00062631	influenza B virus vaccine B/Brisbane/60/2008 antigen 0.03 MG/ML / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-179A (H1N1) strain 0.03 MG/ML / Influenza Virus Vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.03 MG/ML Injectable Suspension	DRON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7099	
nmdc:final_concentration	final_concentration	slot	When solutions A (containing substance X) and B are combined together, this slot captures the concentration of X in the combination	DRON:00079367	alanine 10.4 MG/ML / arginine 5.75 MG/ML / calcium chloride 0.004 MEQ/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 200 MG/ML / glycine 5.15 MG/ML / histidine 2.4 MG/ML / isoleucine 3 MG/ML / leucine 3.65 MG/ML / lysine 2.9 MG/ML / magnesium chloride 0.01 MEQ/ML / methionine 2 MG/ML / phenylalanine 2.8 MG/ML / proline 3.4 MG/ML / serine 2.5 MG/ML / sodium acetate trihydrate 3.4 MG/ML / sodium chloride 0.01 MEQ/ML / threonine 2.1 MG/ML / tryptophan 0.9 MG/ML / tyrosine 0.2 MG/ML / valine 2.9 MG/ML Injectable Solution [Clinimix E 5/20]	DRON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7098	
nmdc:final_concentration	final_concentration	slot	When solutions A (containing substance X) and B are combined together, this slot captures the concentration of X in the combination	DRON:00087288	glucose 50 MG/ML / magnesium chloride 0.00148 MEQ/ML / monobasic potassium phosphate 0.0082 MG/ML / potassium chloride 0.00497 MEQ/ML / sodium acetate 0.0272 MEQ/ML / sodium chloride 0.0906 MEQ/ML / sodium gluconate 5 MG/ML / sodium phosphate, dibasic 0.12 MG/ML Injectable Solution [Isolyte S in 5 % Dextrose]	DRON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7098	
nmdc:final_concentration	final_concentration	slot	When solutions A (containing substance X) and B are combined together, this slot captures the concentration of X in the combination	DRON:00079365	alanine 8.8 MG/ML / arginine 4.89 MG/ML / calcium chloride 0.004 MEQ/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 250 MG/ML / glycine 4.38 MG/ML / histidine 2.04 MG/ML / isoleucine 2.55 MG/ML / leucine 3.11 MG/ML / lysine 2.47 MG/ML / magnesium chloride 0.01 MEQ/ML / methionine 1.7 MG/ML / phenylalanine 2.38 MG/ML / proline 2.89 MG/ML / serine 2.13 MG/ML / sodium acetate trihydrate 2.97 MG/ML / sodium chloride 0.013 MEQ/ML / threonine 1.79 MG/ML / tryptophan 0.77 MG/ML / tyrosine 0.17 MG/ML / valine 2.47 MG/ML Injectable Solution [Clinimix E 4.25/25]	DRON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7095	
nmdc:duration	duration	slot	The elapsed time of an activity.	SNOMED:103335007	Duration (attribute)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8184	
nmdc:duration	duration	slot	The elapsed time of an activity.	SNOMED:762636008	Duration (property) (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8156	
nmdc:duration	duration	slot	The elapsed time of an activity.	SNOMED:228864003	Duration of course of treatment (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8139	
nmdc:duration	duration	slot	The elapsed time of an activity.	NCIT:C172829	Pruritus Duration Per Day Question	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8131	
nmdc:duration	duration	slot	The elapsed time of an activity.	SNOMED:1217375001	Duration of typical eating occasion (observable entity)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8117	
nmdc:duration	duration	slot	The elapsed time of an activity.	SNOMED:261774000	Duration of treatment (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8107	
nmdc:duration	duration	slot	The elapsed time of an activity.	OBIB:0000053	duration time of smoking	OBIB	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8086	
nmdc:duration	duration	slot	The elapsed time of an activity.	SNOMED:228473000	Duration of sexual relationship (observable entity)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8063	
nmdc:duration	duration	slot	The elapsed time of an activity.	SNOMED:224359000	Duration of military service (observable entity)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8061	
nmdc:duration	duration	slot	The elapsed time of an activity.	SNOMED:261773006	Duration of therapy (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8051	
nmdc:duration	duration	slot	The elapsed time of an activity.	SNOMED:364309009	Duration measure of menstruation (observable entity)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8043	
nmdc:duration	duration	slot	The elapsed time of an activity.	SNOMED:445397003	Duration of recurrence-free survival (observable entity)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8037	
nmdc:duration	duration	slot	The elapsed time of an activity.	SNOMED:248263006	Duration of sleep (observable entity)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8018	
nmdc:duration	duration	slot	The elapsed time of an activity.	SNOMED:289248003	Duration of labor (observable entity)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8014	
nmdc:duration	duration	slot	The elapsed time of an activity.	SNOMED:306751006	Duration of individual radiotherapy treatment (observable entity)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8012	
nmdc:duration	duration	slot	The elapsed time of an activity.	NCIT:C192388	Treatment Session Duration	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8012	
nmdc:duration	duration	slot	The elapsed time of an activity.	OBIB:0000041	duration time of smoking regularly	OBIB	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8007	
